user_id,timestamp,hold_time,flight_time,errors,session_time,hour_of_day,true_state,true_state_name
user_002,2024-01-01 00:00:00.000000000,136.31657882946857,281.9731253686295,0,0.0,9.0,0,Focused
user_002,2024-01-01 00:00:04.500000000,148.93741771342974,207.14916625342636,0,0.075,9.01,0,Focused
user_002,2024-01-01 00:00:09.000000000,146.74511094309312,389.02498230355366,0,0.15,9.02,1,Fatigued
user_002,2024-01-01 00:00:13.499999999,178.16230697605462,226.51591074948524,0,0.22499999999999998,9.03,0,Focused
user_002,2024-01-01 00:00:18.000000000,198.85581767112666,317.89639915410913,0,0.3,9.04,1,Fatigued
user_002,2024-01-01 00:00:22.500000000,201.39473708061024,640.635737974861,1,0.375,9.05,2,Distracted
user_002,2024-01-01 00:00:26.999999999,168.6860839967889,247.5159231951289,0,0.44999999999999996,9.06,0,Focused
user_002,2024-01-01 00:00:31.500000000,202.57510051044315,296.487855595425,0,0.525,9.07,0,Focused
user_002,2024-01-01 00:00:36.000000000,169.65530048973636,227.01542981701746,0,0.6,9.08,0,Focused
user_002,2024-01-01 00:00:40.499999999,197.89031699501558,302.4319657700819,0,0.6749999999999999,9.09,0,Focused
user_002,2024-01-01 00:00:45.000000000,267.79413374730603,376.5003055937488,0,0.75,9.1,1,Fatigued
user_002,2024-01-01 00:00:49.500000000,152.8704370149113,394.1287852045313,0,0.825,9.11,0,Focused
user_002,2024-01-01 00:00:53.999999999,152.44031930796345,219.04681523131535,0,0.8999999999999999,9.12,0,Focused
user_002,2024-01-01 00:00:58.500000000,171.3207144760379,276.37142081305427,0,0.9750000000000001,9.13,0,Focused
user_002,2024-01-01 00:01:03.000000000,204.5748110212721,268.85103827034084,0,1.05,9.14,0,Focused
user_002,2024-01-01 00:01:07.500000000,187.2107130601865,370.4254011491712,0,1.125,9.15,0,Focused
user_002,2024-01-01 00:01:12.000000000,178.4015532609153,229.00208332062257,0,1.2,9.16,0,Focused
user_002,2024-01-01 00:01:16.500000000,117.04463731972591,300.5445463959727,0,1.2750000000000001,9.17,0,Focused
user_002,2024-01-01 00:01:20.999999999,199.9743013174288,442.8948589464057,1,1.3499999999999999,9.18,1,Fatigued
user_002,2024-01-01 00:01:25.500000000,165.22605688011356,218.2467800954916,0,1.425,9.19,0,Focused
user_002,2024-01-01 00:01:30.000000000,160.32586240839515,226.73736940718535,0,1.5,9.2,0,Focused
user_002,2024-01-01 00:01:34.500000000,190.75915666096944,556.2149394295943,0,1.575,9.21,1,Fatigued
user_002,2024-01-01 00:01:39.000000000,167.71255916214037,309.69117508072884,0,1.65,9.22,0,Focused
user_002,2024-01-01 00:01:43.500000000,170.34180408652142,262.03482931159414,0,1.725,9.23,0,Focused
user_002,2024-01-01 00:01:47.999999999,231.54777398167903,209.42682370199518,0,1.7999999999999998,9.24,2,Distracted
user_002,2024-01-01 00:01:52.500000000,291.9844256304177,307.9391430375357,0,1.875,9.25,1,Fatigued
user_002,2024-01-01 00:01:57.000000000,182.50526209282773,260.0962839770177,0,1.9500000000000002,9.26,0,Focused
user_002,2024-01-01 00:02:01.500000000,130.3023313439529,243.55635575239916,0,2.0250000000000004,9.27,0,Focused
user_002,2024-01-01 00:02:06.000000000,182.69722867645157,424.91578537799955,0,2.1,9.28,0,Focused
user_002,2024-01-01 00:02:10.500000000,163.19913534234885,411.865080531456,0,2.175,9.29,0,Focused
user_002,2024-01-01 00:02:15.000000000,120.45263819308697,169.17478110510942,0,2.25,9.3,0,Focused
user_002,2024-01-01 00:02:19.500000000,185.7358855961641,447.1833136026499,0,2.325,9.31,2,Distracted
user_002,2024-01-01 00:02:24.000000000,184.63673693607274,245.2734568219606,0,2.4,9.32,0,Focused
user_002,2024-01-01 00:02:28.500000000,241.1350079112389,418.6138163603627,0,2.475,9.33,2,Distracted
user_002,2024-01-01 00:02:33.000000000,210.98824710006735,287.0326670649928,0,2.5500000000000003,9.34,0,Focused
user_002,2024-01-01 00:02:37.500000000,286.2801712959513,266.69731642814304,0,2.625,9.35,0,Focused
user_002,2024-01-01 00:02:41.999999999,346.8700534572438,969.7485916987807,1,2.6999999999999997,9.36,2,Distracted
user_002,2024-01-01 00:02:46.500000000,102.44263383308977,320.2427634801115,0,2.775,9.37,0,Focused
user_002,2024-01-01 00:02:51.000000000,129.85278301575252,264.8594198872411,0,2.85,9.38,0,Focused
user_002,2024-01-01 00:02:55.500000000,133.4065190688814,354.82648384418724,0,2.9250000000000003,9.39,0,Focused
user_002,2024-01-01 00:03:00.000000000,161.40224471938959,204.1450810893658,0,3.0,9.4,2,Distracted
user_002,2024-01-01 00:03:04.499999999,172.17016600402948,366.74734695568833,0,3.0749999999999997,9.41,0,Focused
user_002,2024-01-01 00:03:09.000000000,133.71739255786858,329.0986003264841,0,3.15,9.42,0,Focused
user_002,2024-01-01 00:03:13.500000000,113.91248744968614,372.8324568321038,0,3.225,9.43,0,Focused
user_002,2024-01-01 00:03:18.000000000,179.11612536553383,219.84771818395018,0,3.3,9.44,0,Focused
user_002,2024-01-01 00:03:22.500000000,192.59024112000017,250.4375162751729,0,3.375,9.45,0,Focused
user_002,2024-01-01 00:03:27.000000000,138.66698033952966,249.42745422236246,0,3.45,9.46,0,Focused
user_002,2024-01-01 00:03:31.500000000,283.4005588623096,292.95772753706456,0,3.525,9.47,1,Fatigued
user_002,2024-01-01 00:03:35.999999999,106.87400366202188,251.79944020473724,0,3.5999999999999996,9.48,0,Focused
user_002,2024-01-01 00:03:40.500000000,213.80119710948557,357.04175804401075,0,3.675,9.49,0,Focused
user_002,2024-01-01 00:03:45.000000000,148.86270180337735,247.71587487093268,1,3.75,9.5,0,Focused
user_002,2024-01-01 00:03:49.500000000,181.73467387483458,323.21981841573455,0,3.825,9.51,1,Fatigued
user_002,2024-01-01 00:03:54.000000000,146.82732237414643,291.17113993753566,0,3.9000000000000004,9.52,0,Focused
user_002,2024-01-01 00:03:58.500000000,214.9872025949023,229.57602584919883,0,3.975,9.53,0,Focused
user_002,2024-01-01 00:04:03.000000000,141.58267349615164,297.82468156408476,0,4.050000000000001,9.540000000000001,0,Focused
user_002,2024-01-01 00:04:07.500000000,190.72338265353304,206.88258135560324,0,4.125,9.55,0,Focused
user_002,2024-01-01 00:04:12.000000000,108.53281948134803,1088.1111750656019,1,4.2,9.56,2,Distracted
user_002,2024-01-01 00:04:16.499999999,105.96989236883651,260.3667102156347,0,4.2749999999999995,9.57,0,Focused
user_002,2024-01-01 00:04:21.000000000,126.03375308485059,206.06452417187705,0,4.35,9.58,0,Focused
user_002,2024-01-01 00:04:25.500000000,121.7701155108092,346.73108890718635,0,4.425,9.59,0,Focused
user_002,2024-01-01 00:04:30.000000000,167.98485165837351,347.44548331249456,0,4.5,9.6,0,Focused
user_002,2024-01-01 00:04:34.500000000,161.73706512645808,345.25230412796964,0,4.575,9.61,0,Focused
user_002,2024-01-01 00:04:39.000000000,160.95723967535488,156.3885985809088,0,4.65,9.62,0,Focused
user_002,2024-01-01 00:04:43.500000000,184.47473654967422,274.4877065592883,0,4.725,9.63,0,Focused
user_002,2024-01-01 00:04:48.000000000,210.67602549554672,301.8119007432675,0,4.8,9.64,1,Fatigued
user_002,2024-01-01 00:04:52.500000000,189.7189036845371,224.177411055331,0,4.875,9.65,0,Focused
user_002,2024-01-01 00:04:57.000000000,286.57157862770134,424.63515666097845,0,4.95,9.66,1,Fatigued
user_002,2024-01-01 00:05:01.500000000,190.7270418910906,288.7547944345686,0,5.025,9.67,0,Focused
user_002,2024-01-01 00:05:06.000000000,359.2245836382471,576.9196111068886,0,5.1000000000000005,9.68,2,Distracted
user_002,2024-01-01 00:05:10.500000000,170.19569404649474,175.81598162804812,0,5.175,9.69,0,Focused
user_002,2024-01-01 00:05:15.000000000,351.4288010664762,237.2994584255545,0,5.25,9.7,1,Fatigued
user_002,2024-01-01 00:05:19.499999999,128.0204180565183,325.87929801186226,0,5.324999999999999,9.709999999999999,0,Focused
user_002,2024-01-01 00:05:23.999999999,166.76529876063938,205.07175303019045,0,5.3999999999999995,9.72,0,Focused
user_002,2024-01-01 00:05:28.500000000,185.3323557634416,620.5492931944386,0,5.475,9.73,1,Fatigued
user_002,2024-01-01 00:05:33.000000000,171.3460023033333,280.71046316265046,0,5.55,9.74,0,Focused
user_002,2024-01-01 00:05:37.500000000,144.46694696424603,328.378067535059,0,5.625,9.75,0,Focused
user_002,2024-01-01 00:05:42.000000000,219.08225917691072,509.50382208800653,0,5.7,9.76,1,Fatigued
user_002,2024-01-01 00:05:46.500000000,141.72042577267538,425.517548069844,0,5.775,9.77,0,Focused
user_002,2024-01-01 00:05:51.000000000,219.19928833857801,286.41075306726077,0,5.8500000000000005,9.78,0,Focused
user_002,2024-01-01 00:05:55.500000000,178.38721435595826,248.09172418402858,0,5.925000000000001,9.790000000000001,0,Focused
user_002,2024-01-01 00:06:00.000000000,290.78822725804883,194.16893122400322,1,6.0,9.8,1,Fatigued
user_002,2024-01-01 00:06:04.500000000,407.9739797946982,513.173929849026,0,6.075,9.81,1,Fatigued
user_002,2024-01-01 00:06:08.999999999,161.27173315311788,728.2716339577998,1,6.1499999999999995,9.82,1,Fatigued
user_002,2024-01-01 00:06:13.500000000,248.3004542676381,302.1215453456332,0,6.225,9.83,0,Focused
user_002,2024-01-01 00:06:18.000000000,173.04562294334386,418.5757690064878,0,6.3,9.84,1,Fatigued
user_002,2024-01-01 00:06:22.500000000,276.100213159727,459.3307685642613,1,6.375,9.85,1,Fatigued
user_002,2024-01-01 00:06:27.000000000,134.72885372509478,611.2231795791957,0,6.45,9.86,2,Distracted
user_002,2024-01-01 00:06:31.500000000,354.67219309228255,256.56030812313475,1,6.525,9.87,2,Distracted
user_002,2024-01-01 00:06:36.000000000,133.42628682010465,246.17939929663973,0,6.6,9.88,0,Focused
user_002,2024-01-01 00:06:40.500000000,159.73806439563322,330.19308836187577,0,6.675,9.89,0,Focused
user_002,2024-01-01 00:06:45.000000000,209.42779115111531,236.23537875846083,0,6.75,9.9,0,Focused
user_002,2024-01-01 00:06:49.500000000,173.51907262522565,347.61050408902474,0,6.825,9.91,0,Focused
user_002,2024-01-01 00:06:54.000000000,257.7726186171417,290.35763722822514,0,6.9,9.92,0,Focused
user_002,2024-01-01 00:06:58.500000000,175.25737846275618,302.5033467107947,0,6.9750000000000005,9.93,0,Focused
user_002,2024-01-01 00:07:03.000000000,156.46201416633468,285.87721622254935,0,7.05,9.94,0,Focused
user_002,2024-01-01 00:07:07.500000000,112.53387191817666,248.34617709124953,0,7.125,9.95,0,Focused
user_002,2024-01-01 00:07:11.999999999,184.35539284841187,233.7137158052092,0,7.199999999999999,9.959999999999999,0,Focused
user_002,2024-01-01 00:07:16.499999999,198.12024320102637,198.98949106774555,0,7.2749999999999995,9.97,0,Focused
user_002,2024-01-01 00:07:21.000000000,196.4507803003649,328.8849333970452,0,7.35,9.98,0,Focused
user_002,2024-01-01 00:07:25.500000000,258.9845023110076,260.0901476376642,0,7.425,9.99,0,Focused
user_002,2024-01-01 00:07:30.000000000,166.79421503710353,379.4873919367961,0,7.5,10.0,0,Focused
user_002,2024-01-01 00:07:34.500000000,219.59866395894494,342.49395356067646,0,7.575,10.01,0,Focused
user_002,2024-01-01 00:07:39.000000000,178.50357103871326,377.02127722905533,0,7.65,10.02,0,Focused
user_002,2024-01-01 00:07:43.500000000,282.8078863885194,314.7776552800734,0,7.7250000000000005,10.03,0,Focused
user_002,2024-01-01 00:07:48.000000000,215.87509818262097,676.7413493140598,0,7.800000000000001,10.04,2,Distracted
user_002,2024-01-01 00:07:52.500000000,172.84230480492283,264.4520735001517,0,7.875,10.05,0,Focused
user_002,2024-01-01 00:07:57.000000000,198.30433991836261,252.84479147507284,0,7.95,10.06,0,Focused
user_002,2024-01-01 00:08:01.500000000,279.8637828960551,243.35947509774786,0,8.025,10.07,1,Fatigued
user_002,2024-01-01 00:08:06.000000000,234.58814456165214,239.3873477233075,0,8.100000000000001,10.08,0,Focused
user_002,2024-01-01 00:08:10.500000000,127.61931593784537,364.8835179990658,0,8.175,10.09,0,Focused
user_002,2024-01-01 00:08:15.000000000,227.2596729401971,297.76066252400693,0,8.25,10.1,0,Focused
user_002,2024-01-01 00:08:19.500000000,221.24173951147642,367.22366132067856,0,8.325000000000001,10.11,1,Fatigued
user_002,2024-01-01 00:08:24.000000000,175.77704304057403,277.04499235886647,0,8.4,10.120000000000001,0,Focused
user_002,2024-01-01 00:08:28.500000000,196.22964881221435,305.04799903408673,0,8.475,10.129999999999999,2,Distracted
user_002,2024-01-01 00:08:32.999999999,132.64781919087787,284.2179726378393,1,8.549999999999999,10.14,0,Focused
user_002,2024-01-01 00:08:37.500000000,248.16902275340652,320.9263271077227,0,8.625,10.15,1,Fatigued
user_002,2024-01-01 00:08:42.000000000,148.2343070086863,292.47198142443756,0,8.7,10.16,0,Focused
user_002,2024-01-01 00:08:46.499999999,139.39262109561705,345.4394729172503,0,8.774999999999999,10.17,0,Focused
user_002,2024-01-01 00:08:51.000000000,185.52822203305294,241.50696695517522,0,8.85,10.18,0,Focused
user_002,2024-01-01 00:08:55.499999999,183.5492070809463,234.545338171869,0,8.924999999999999,10.19,0,Focused
user_002,2024-01-01 00:09:00.000000000,196.53401733192626,236.24056556041944,0,9.0,10.2,0,Focused
user_002,2024-01-01 00:09:04.500000000,219.74761740652167,434.52297843253626,0,9.075,10.21,1,Fatigued
user_002,2024-01-01 00:09:09.000000000,226.42920858930347,239.0392454039249,0,9.15,10.22,0,Focused
user_002,2024-01-01 00:09:13.500000000,141.61816267809056,208.7705456807352,0,9.225,10.23,0,Focused
user_002,2024-01-01 00:09:18.000000000,439.9038371312974,417.68054739490486,0,9.3,10.24,1,Fatigued
user_002,2024-01-01 00:09:22.500000000,207.3371951780846,249.13873438541987,0,9.375,10.25,0,Focused
user_002,2024-01-01 00:09:27.000000000,151.33770066159195,276.73515690954207,0,9.45,10.26,0,Focused
user_002,2024-01-01 00:09:31.500000000,166.17671268284641,320.1890506501686,0,9.525,10.27,0,Focused
user_002,2024-01-01 00:09:36.000000000,217.27077665423374,391.57463951036226,0,9.6,10.28,2,Distracted
user_002,2024-01-01 00:09:40.500000000,243.4237594222367,234.04253543232434,0,9.675,10.29,0,Focused
user_002,2024-01-01 00:09:45.000000000,142.84491002276783,234.65143272082068,0,9.75,10.3,0,Focused
user_002,2024-01-01 00:09:49.500000000,192.72875658212428,305.4981714524,0,9.825000000000001,10.31,0,Focused
user_002,2024-01-01 00:09:54.000000000,161.5246721712561,232.442501717275,0,9.9,10.32,0,Focused
user_002,2024-01-01 00:09:58.500000000,171.5801924385694,332.47064801283796,0,9.975000000000001,10.33,0,Focused
user_002,2024-01-01 00:10:03.000000000,228.6638489668082,247.1251218170595,0,10.05,10.34,0,Focused
user_002,2024-01-01 00:10:07.500000000,216.12584168144318,481.0536033202221,0,10.125,10.35,1,Fatigued
user_002,2024-01-01 00:10:12.000000000,154.48045065824337,214.46531285241556,0,10.200000000000001,10.36,0,Focused
user_002,2024-01-01 00:10:16.500000000,216.49908787589854,270.1501539860722,0,10.275,10.370000000000001,1,Fatigued
user_002,2024-01-01 00:10:21.000000000,202.18772856894728,262.7381113788287,0,10.35,10.379999999999999,0,Focused
user_002,2024-01-01 00:10:25.499999999,164.70334337072964,240.44388673286227,0,10.424999999999999,10.39,0,Focused
user_002,2024-01-01 00:10:30.000000000,165.9614159200905,360.6693951845728,0,10.5,10.4,0,Focused
user_002,2024-01-01 00:10:34.500000000,207.05105928129544,225.19584928306313,0,10.575,10.41,0,Focused
user_002,2024-01-01 00:10:38.999999999,96.91583540120604,271.06416489809624,0,10.649999999999999,10.42,0,Focused
user_002,2024-01-01 00:10:43.500000000,157.05584151268144,259.97821180319045,0,10.725,10.43,0,Focused
user_002,2024-01-01 00:10:47.999999999,149.29335381546744,224.26266408336073,0,10.799999999999999,10.44,0,Focused
user_002,2024-01-01 00:10:52.500000000,263.6830178303673,405.7507696135991,0,10.875,10.45,0,Focused
user_002,2024-01-01 00:10:57.000000000,153.92605738348462,286.5990489483847,0,10.95,10.46,0,Focused
user_002,2024-01-01 00:11:01.500000000,202.98577588636837,286.4099019807396,0,11.025,10.47,0,Focused
user_002,2024-01-01 00:11:06.000000000,193.5918401983101,261.36762865146795,0,11.1,10.48,1,Fatigued
user_002,2024-01-01 00:11:10.500000000,167.13638370616172,219.84298431258148,0,11.175,10.49,0,Focused
user_002,2024-01-01 00:11:15.000000000,211.92349839592794,277.49178343588324,0,11.25,10.5,0,Focused
user_002,2024-01-01 00:11:19.500000000,185.02975729971507,261.56567791723154,0,11.325,10.51,0,Focused
user_002,2024-01-01 00:11:24.000000000,196.8083067566846,246.14391800934914,0,11.4,10.52,0,Focused
user_002,2024-01-01 00:11:28.500000000,240.69812536217128,393.184515059123,0,11.475,10.53,2,Distracted
user_002,2024-01-01 00:11:33.000000000,159.49445513824404,339.04083685014626,0,11.55,10.54,0,Focused
user_002,2024-01-01 00:11:37.500000000,143.33367403455074,300.1658146865887,0,11.625,10.55,0,Focused
user_002,2024-01-01 00:11:42.000000000,217.6472715294991,336.3099163851245,0,11.700000000000001,10.56,0,Focused
user_002,2024-01-01 00:11:46.500000000,147.72967532248632,308.525458737802,0,11.775,10.57,0,Focused
user_002,2024-01-01 00:11:51.000000000,126.41314363320863,586.8953648488515,0,11.850000000000001,10.58,1,Fatigued
user_002,2024-01-01 00:11:55.500000000,282.57437458183597,296.67028733179325,0,11.925,10.59,0,Focused
user_002,2024-01-01 00:12:00.000000000,220.15201062323737,213.40777415405546,0,12.0,10.6,0,Focused
user_002,2024-01-01 00:12:04.500000000,136.41171893170545,261.38024970744533,0,12.075000000000001,10.61,0,Focused
user_002,2024-01-01 00:12:09.000000000,216.4375159597203,459.6367404152686,0,12.15,10.620000000000001,1,Fatigued
user_002,2024-01-01 00:12:13.500000000,147.86331500470504,287.19959880129244,0,12.225,10.629999999999999,0,Focused
user_002,2024-01-01 00:12:17.999999999,202.30997740981636,308.290394717101,0,12.299999999999999,10.64,0,Focused
user_002,2024-01-01 00:12:22.500000000,155.0729927178326,323.9571199519767,0,12.375,10.65,0,Focused
user_002,2024-01-01 00:12:27.000000000,153.80843199108446,284.0505169948532,0,12.45,10.66,0,Focused
user_002,2024-01-01 00:12:31.499999999,200.0182465373312,269.2232787645215,0,12.524999999999999,10.67,0,Focused
user_002,2024-01-01 00:12:36.000000000,130.9120463880714,282.4764089584885,0,12.6,10.68,0,Focused
user_002,2024-01-01 00:12:40.499999999,315.6077215505811,589.4308406990866,0,12.674999999999999,10.69,1,Fatigued
user_002,2024-01-01 00:12:45.000000000,135.4125028270765,321.1826088758711,0,12.75,10.7,0,Focused
user_002,2024-01-01 00:12:49.500000000,210.1968193298721,689.4596365885081,0,12.825,10.71,1,Fatigued
user_002,2024-01-01 00:12:54.000000000,150.7652885809726,523.2655530047311,0,12.9,10.72,1,Fatigued
user_002,2024-01-01 00:12:58.500000000,155.5568287394049,248.4118756866265,0,12.975,10.73,0,Focused
user_002,2024-01-01 00:13:03.000000000,201.97192440225814,349.94778625701167,0,13.05,10.74,0,Focused
user_002,2024-01-01 00:13:07.500000000,87.89985923854125,769.1565739093196,0,13.125,10.75,2,Distracted
user_002,2024-01-01 00:13:12.000000000,164.46144071937115,280.90086546395014,0,13.2,10.76,0,Focused
user_002,2024-01-01 00:13:16.500000000,130.11879434361134,315.3915144495646,0,13.275,10.77,0,Focused
user_002,2024-01-01 00:13:21.000000000,516.0427672725541,342.8876675024817,0,13.35,10.78,1,Fatigued
user_002,2024-01-01 00:13:25.500000000,352.21336800690773,411.51402904256435,0,13.425,10.79,1,Fatigued
user_002,2024-01-01 00:13:30.000000000,151.1168004219846,210.54545131441634,0,13.5,10.8,0,Focused
user_002,2024-01-01 00:13:34.500000000,220.25218573691922,285.5658291254214,0,13.575000000000001,10.81,0,Focused
user_002,2024-01-01 00:13:39.000000000,152.58361568755825,263.62606507320584,0,13.65,10.82,0,Focused
user_002,2024-01-01 00:13:43.500000000,191.43486683851185,255.5160778563069,0,13.725000000000001,10.83,0,Focused
user_002,2024-01-01 00:13:48.000000000,139.1916638428176,445.5156202433315,0,13.8,10.84,2,Distracted
user_002,2024-01-01 00:13:52.500000000,162.0060260468901,270.21841848699853,0,13.875,10.85,0,Focused
user_002,2024-01-01 00:13:57.000000000,152.9186992207016,360.24690699439486,0,13.950000000000001,10.86,0,Focused
user_002,2024-01-01 00:14:01.500000000,290.7192902187853,226.93155026606522,0,14.025,10.870000000000001,0,Focused
user_002,2024-01-01 00:14:06.000000000,110.05073289285652,266.4514152772635,0,14.1,10.879999999999999,0,Focused
user_002,2024-01-01 00:14:10.499999999,112.16517270364375,206.93618525358633,0,14.174999999999999,10.89,0,Focused
user_002,2024-01-01 00:14:15.000000000,150.48263251289612,320.1818716108902,0,14.25,10.9,0,Focused
user_002,2024-01-01 00:14:19.500000000,158.7131336939995,176.25862185014157,0,14.325,10.91,0,Focused
user_002,2024-01-01 00:14:23.999999999,158.31356881288778,268.9901662189771,0,14.399999999999999,10.92,0,Focused
user_002,2024-01-01 00:14:28.500000000,161.1008727410592,347.9099484753094,0,14.475,10.93,0,Focused
user_002,2024-01-01 00:14:32.999999999,317.49027481856547,488.91647994581257,1,14.549999999999999,10.94,2,Distracted
user_002,2024-01-01 00:14:37.500000000,251.62192762715506,209.46663550982652,0,14.625,10.95,0,Focused
user_002,2024-01-01 00:14:42.000000000,167.44842812740404,442.6618696318581,0,14.7,10.96,2,Distracted
user_002,2024-01-01 00:14:46.500000000,165.91667838318241,210.14563123206463,0,14.775,10.97,0,Focused
user_002,2024-01-01 00:14:51.000000000,115.91932715007978,412.0739459484363,0,14.85,10.98,1,Fatigued
user_002,2024-01-01 00:14:55.500000000,121.30852238301009,244.52473827320267,0,14.925,10.99,0,Focused
user_002,2024-01-01 00:15:00.000000000,170.66993271235305,215.96762283735353,0,15.0,11.0,0,Focused
user_002,2024-01-01 00:15:04.500000000,178.1076595580352,237.32833650500444,0,15.075,11.01,0,Focused
user_002,2024-01-01 00:15:09.000000000,154.96976321143674,308.92571761693046,0,15.15,11.02,0,Focused
user_002,2024-01-01 00:15:13.499999999,164.00791656648332,296.9420122888489,0,15.224999999999998,11.03,0,Focused
user_002,2024-01-01 00:15:18.000000000,182.04659083992826,273.85115608978685,0,15.3,11.04,0,Focused
user_002,2024-01-01 00:15:22.499999999,179.33897566440294,243.76679426641147,0,15.374999999999998,11.05,0,Focused
user_002,2024-01-01 00:15:27.000000000,183.94826333043372,266.7816400167765,0,15.450000000000001,11.06,0,Focused
user_002,2024-01-01 00:15:31.499999999,216.34698216066317,287.0852156996885,0,15.524999999999999,11.07,0,Focused
user_002,2024-01-01 00:15:36.000000000,164.80090954124833,608.4472795902497,0,15.600000000000001,11.08,2,Distracted
user_002,2024-01-01 00:15:40.499999999,218.53048960337267,254.40612007826792,0,15.674999999999999,11.09,0,Focused
user_002,2024-01-01 00:15:45.000000000,147.0292268219232,165.4418978178055,0,15.75,11.1,0,Focused
user_002,2024-01-01 00:15:49.500000000,171.297790451129,261.6479666268739,0,15.825,11.11,0,Focused
user_002,2024-01-01 00:15:54.000000000,184.46004243727685,310.3853445004104,0,15.9,11.120000000000001,0,Focused
user_002,2024-01-01 00:15:58.500000000,126.43107309462457,334.4851358822739,0,15.975,11.129999999999999,0,Focused
user_002,2024-01-01 00:16:03.000000000,174.93757631285476,351.1069201221653,0,16.05,11.14,1,Fatigued
user_002,2024-01-01 00:16:07.500000000,76.61135390323031,557.8274804922066,0,16.125,11.15,2,Distracted
user_002,2024-01-01 00:16:12.000000000,133.8451580345736,246.76145794558605,0,16.200000000000003,11.16,0,Focused
user_002,2024-01-01 00:16:16.499999999,131.62658854860518,340.84963879772596,0,16.275,11.17,0,Focused
user_002,2024-01-01 00:16:21.000000000,154.50288318695758,216.66527456710398,0,16.35,11.18,0,Focused
user_002,2024-01-01 00:16:25.500000000,130.94973664382633,328.346436711904,0,16.425,11.19,0,Focused
user_002,2024-01-01 00:16:30.000000000,140.67063755659032,253.5725352254404,0,16.5,11.2,0,Focused
user_002,2024-01-01 00:16:34.500000000,231.75857969828672,369.58933003990165,0,16.575,11.21,1,Fatigued
user_002,2024-01-01 00:16:39.000000000,115.63388952997337,315.90454764381445,0,16.650000000000002,11.22,0,Focused
user_002,2024-01-01 00:16:43.500000000,210.00578985701054,457.4584216758673,1,16.725,11.23,1,Fatigued
user_002,2024-01-01 00:16:48.000000000,291.5382412260139,202.9271840438012,0,16.8,11.24,1,Fatigued
user_002,2024-01-01 00:16:52.500000000,191.90366048401333,460.3250171791476,0,16.875,11.25,0,Focused
user_002,2024-01-01 00:16:57.000000000,180.6965407452664,363.74237651682483,0,16.95,11.26,0,Focused
user_002,2024-01-01 00:17:01.499999999,201.93870820609322,318.9249555431094,0,17.025,11.27,0,Focused
user_002,2024-01-01 00:17:05.999999999,203.5310456802493,353.7621203487152,1,17.099999999999998,11.28,0,Focused
user_002,2024-01-01 00:17:10.500000000,213.11250159092708,219.25043202819208,0,17.175,11.29,0,Focused
user_002,2024-01-01 00:17:15.000000000,206.32254419281665,265.2406691233014,0,17.25,11.3,0,Focused
user_002,2024-01-01 00:17:19.500000000,373.6669051814432,602.9124715941414,1,17.325,11.31,2,Distracted
user_002,2024-01-01 00:17:24.000000000,130.5454435167283,371.3601137171011,0,17.4,11.32,0,Focused
user_002,2024-01-01 00:17:28.500000000,143.1721661728769,262.70820024691056,0,17.475,11.33,0,Focused
user_002,2024-01-01 00:17:32.999999999,233.88621884089375,287.4681284921899,0,17.549999999999997,11.34,0,Focused
user_002,2024-01-01 00:17:37.500000000,155.51371995932703,275.13486375424577,0,17.625,11.35,0,Focused
user_002,2024-01-01 00:17:42.000000000,178.8636175068812,705.9813787342355,0,17.7,11.36,2,Distracted
user_002,2024-01-01 00:17:46.500000000,203.11780051687126,406.69610622834557,1,17.775000000000002,11.370000000000001,1,Fatigued
user_002,2024-01-01 00:17:50.999999999,187.19505873608372,306.2051086457839,0,17.849999999999998,11.379999999999999,0,Focused
user_002,2024-01-01 00:17:55.500000000,145.36247560862626,329.08180827641854,0,17.925,11.39,0,Focused
user_002,2024-01-01 00:18:00.000000000,150.36153065639664,227.60144649393177,0,18.0,11.4,0,Focused
user_002,2024-01-01 00:18:04.500000000,117.4685130299186,269.54849690607165,1,18.075000000000003,11.41,0,Focused
user_002,2024-01-01 00:18:09.000000000,121.56853509386045,237.1441855273374,0,18.15,11.42,0,Focused
user_002,2024-01-01 00:18:13.500000000,227.435557194872,618.5797248505932,1,18.225,11.43,1,Fatigued
user_002,2024-01-01 00:18:18.000000000,157.63228770386775,210.96103979106823,0,18.3,11.44,0,Focused
user_002,2024-01-01 00:18:22.500000000,220.23526860706906,608.9702873131295,0,18.375,11.45,1,Fatigued
user_002,2024-01-01 00:18:27.000000000,156.9282021464406,365.57324697465197,0,18.45,11.46,0,Focused
user_002,2024-01-01 00:18:31.500000000,166.00104588551912,321.72365960305086,0,18.525000000000002,11.47,0,Focused
user_002,2024-01-01 00:18:36.000000000,246.89945031091958,647.8352753365249,0,18.6,11.48,1,Fatigued
user_002,2024-01-01 00:18:40.500000000,255.946093299541,254.24384074949208,0,18.675,11.49,0,Focused
user_002,2024-01-01 00:18:45.000000000,172.10704683217077,351.93554084117824,0,18.75,11.5,0,Focused
user_002,2024-01-01 00:18:49.500000000,175.40768580299533,195.12325245086504,0,18.825,11.51,0,Focused
user_002,2024-01-01 00:18:54.000000000,157.3990378141294,293.31714658696745,0,18.9,11.52,0,Focused
user_002,2024-01-01 00:18:58.499999999,229.3389475544901,285.1325993992892,0,18.974999999999998,11.53,0,Focused
